# crystal position with wrapping 170 um
3 1.63673315172 1.57107626069 3.14136965474 1415.26318259 1.67588773302 1.55148631488
4 1.68081917039 1.54892280199 -3.12282538326 1423.70030478 1.71892977109 1.59483797351
4 1.68041424066 1.57104525409 3.14135427434 1423.69698004 1.71894185542 1.55149445303
5 1.72447511255 1.54919876256 -3.12336490334 1434.67029358 1.7623427899 1.59484521517
5 1.72645884222 1.5709903611 3.14147850349 1434.74145083 1.76238570069 1.55147921983
6 1.76897184835 1.55012509013 -3.12337018769 1447.88914048 1.80470852804 1.59484808092
6 1.77004253386 1.57079007604 3.14157255286 1447.89390046 1.80467614366 1.55144647084
7 1.81165827195 1.55100393654 -3.12336295195 1463.44231338 1.84643100463 1.59484451721
7 1.81288516879 1.57093180187 3.14146438168 1463.44339439 1.84642620769 1.55147307333
8 1.85388033882 1.55183905821 -3.12335908924 1481.38550917 1.88758168114 1.59483445154
8 1.85510969317 1.57093780244 3.14146682753 1481.39121273 1.88759587097 1.55146793096
9 1.89444483494 1.55258448515 -3.12340504017 1502.40414906 1.92924886335 1.59482247706
9 1.89479321529 1.57093999851 3.14149456529 1502.55613946 1.92948879918 1.55145400953
10 1.93413283372 1.55334065096 -3.12343544964 1525.36649932 1.96916464362 1.59481137228
10 1.93517213195 1.57090775776 3.14149856336 1525.48685204 1.96935071093 1.55143650709
11 1.97453957404 1.55404069915 -3.12344471293 1550.67429951 2.00821357829 1.59478985881
11 1.97469118257 1.5709139803 3.14151486324 1550.92239205 2.00848657216 1.5514181647
12 2.01415987283 1.55473024217 -3.12350723791 1578.47655904 2.04650547809 1.59476822897
12 2.01438046013 1.57091260747 3.14152085982 1578.72733267 2.04677029524 1.55139726791
13 2.05358556519 1.55543925371 -3.12345910988 1609.57531714 2.08487088659 1.5947458311
13 2.05333705735 1.57089275693 3.14147235332 1609.4666264 2.08468387581 1.55137837492
14 2.09170078245 1.55612468818 -3.12342582658 1642.51421785 2.12151151596 1.59472172994
14 2.09145970109 1.57088663569 3.14146849569 1642.40056152 2.12133133489 1.55135304718
15 4.15422142819 1.58483477291 0.0181629168825 1678.14383117 2.15729953923 1.59469361413
15 4.15442851298 1.57070663179 -0.000139220972571 1678.02334704 2.15712622771 1.5513269411
16 4.11782141467 1.58424174855 0.0181482114071 1716.43132416 2.19221786171 1.5946643948
16 4.11801171016 1.57073674892 -0.000145399186336 1716.324906 2.19205238187 1.55129391623
17 4.08228945319 1.58366176915 0.0181628585392 1757.47825589 2.22625311755 1.5946323091
17 4.08230530924 1.57248671784 -0.00350044402334 1757.38240957 2.22621508879 1.55141453264
# crystal closest distance to nominal radius in each compartment
// R=1251.6+4, d[17,0]=0.00958, d[16,0]=0.00808, d[15,0]=0.00783, d[13,0]=0.00358, d[17,1]=0.00101, d[16,1]=-0.00302, d[15,1]=-0.0154, d[13,1]=-0.017, d[14,0]=-0.0205, d[14,1]=-0.0422, 
// R=1251.6+4, d[12,0]=0.00303, d[9,0]=0.00288, d[11,0]=0.00235, d[10,0]=0.00187, d[11,1]=-5.78e-05, d[9,1]=-0.0145, d[10,1]=-0.0165, d[12,1]=-0.017, 
// R=1251.6+4, d[5,1]=0.0299, d[8,0]=0.00133, d[5,0]=0.000557, d[7,0]=0.000256, d[6,0]=6.67e-05, d[8,1]=-0.015, d[6,1]=-0.0157, d[7,1]=-0.0158, 
// R=1251.6+4, d[4,0]=-9.01e-05, d[1,1]=-9.35e-05, d[1,0]=-0.000693, d[4,1]=-0.0146, d[2,0]=-0.0294, d[3,0]=-0.0294, d[2,1]=-0.0435, d[3,1]=-0.0438, 
// R=1251.6+4, d[4,1]=0.0014, d[1,1]=-0.000244, d[1,0]=-0.000366, d[4,0]=-0.00234, d[2,1]=-0.0298, d[2,0]=-0.0311, d[3,1]=-0.0311, d[3,0]=-0.0358, 
// R=1251.6+4, d[8,0]=4.68e-06, d[5,1]=-0.000649, d[8,1]=-0.000976, d[6,1]=-0.00101, d[7,0]=-0.00216, d[5,0]=-0.00272, d[6,0]=-0.00306, d[7,1]=-0.00306, 
// R=1251.6+4, d[12,0]=0.00223, d[11,0]=0.00183, d[9,0]=0.00167, d[10,0]=0.000816, d[9,1]=-0.000853, d[12,1]=-0.00225, d[10,1]=-0.00293, d[11,1]=-0.00433, 
// R=1251.6+4, d[15,0]=0.007, d[16,0]=0.00671, d[13,0]=0.00371, d[15,1]=-0.0015, d[16,1]=-0.00151, d[13,1]=-0.00396, d[14,0]=-0.0208, d[14,1]=-0.0287, 
// R=1251.6+4, d[20,0]=0.0931, d[19,0]=0.0815, d[18,0]=0.0612, d[17,0]=0.0184, d[17,1]=0.00653, d[19,1]=0.000418, d[20,1]=-0.000746, d[18,1]=-0.00174, 
// R=1251.6+4, d[21,0]=0.434, d[24,0]=0.323, d[22,1]=0.215, d[24,1]=0.125, d[22,0]=0.096, d[23,1]=0.0553, d[21,1]=0.0208, d[23,0]=0.0165, 
// R=1251.6+4, d[27,0]=0.0821, d[29,0]=0.0744, d[29,1]=0.0254, d[28,0]=0.0205, d[26,0]=0.0181, d[25,0]=0.016, d[28,1]=-0.0162, d[25,1]=-0.0188, d[26,1]=-0.0188, d[27,1]=-0.0201, 
