electrons_sigma1_5_0 0.0283073
electrons_sigma1_6_0 0.028376
electrons_sigma1_7_0 0.0263308
electrons_sigma1_8_0 0.0216627
electrons_sigma1_9_0 0.0251999
electrons_sigma2_10_0 0.533194
electrons_sigma2_11_0 0.410641
electrons_sigma2_12_0 0.458509
electrons_sigma2_13_0 0.360605
electrons_sigma2_14_0 0.346986
electrons_sigma2_15_0 0.424907
electrons_sigma2_16_0 0.218531
electrons_sigma2_17_0 0.367591
electrons_sigma2_18_0 0.369244
electrons_sigma2_19_0 0.340569
electrons_sigma2_1_0 15.44
electrons_sigma2_20_0 0.3876
electrons_sigma2_21_0 0.212237
electrons_sigma2_22_0 0.31447
electrons_sigma2_23_0 0.271412
electrons_sigma2_24_0 0.199639
electrons_sigma2_25_0 0.234882
electrons_sigma2_26_0 0.171245
electrons_sigma2_27_0 0.219807
electrons_sigma2_28_0 0.116711
electrons_sigma2_29_0 0.136683
electrons_sigma2_2_0 0.0196901
electrons_sigma2_30_0 0.116281
electrons_sigma2_31_0 0.117692
electrons_sigma2_32_0 0.115872
electrons_sigma2_33_0 0.101084
electrons_sigma2_34_0 0.0630825
electrons_sigma2_35_0 0.123495
electrons_sigma2_36_0 0.0272403
electrons_sigma2_37_0 0.326538
electrons_sigma2_38_0 0.635731
electrons_sigma2_39_0 0.354713
electrons_sigma2_3_0 0.281036
electrons_sigma2_4_0 0.27399
electrons_sigma2_5_0 0.306804
electrons_sigma2_6_0 0.394281
electrons_sigma2_7_0 0.342422
electrons_sigma2_8_0 0.436594
electrons_sigma2_9_0 0.341972
electrons_alpha_10_1 1.03261
electrons_alpha_11_1 0.916849
electrons_alpha_12_1 0.814003
electrons_alpha_13_1 0.950481
electrons_alpha_14_1 1.05757
electrons_alpha_15_1 0.867429
electrons_alpha_16_1 1.00408
electrons_alpha_17_1 0.867028
electrons_alpha_18_1 0.737322
electrons_alpha_19_1 0.758062
electrons_alpha_1_1 1.75685
electrons_alpha_20_1 0.773189
electrons_alpha_21_1 0.671435
electrons_alpha_22_1 0.71708
electrons_alpha_23_1 0.752409
electrons_alpha_24_1 0.729975
electrons_alpha_25_1 0.721508
electrons_alpha_26_1 0.746383
electrons_alpha_27_1 0.783748
electrons_alpha_28_1 0.790588
electrons_alpha_29_1 0.879219
electrons_alpha_2_1 0.504998
electrons_alpha_30_1 0.793744
electrons_alpha_31_1 0.830768
electrons_alpha_32_1 0.911512
electrons_alpha_33_1 0.821388
electrons_alpha_34_1 0.718917
electrons_alpha_35_1 0.965498
electrons_alpha_36_1 0.842869
electrons_alpha_37_1 0.754775
electrons_alpha_38_1 0.700969
electrons_alpha_39_1 0.510731
electrons_alpha_3_1 0.807105
electrons_alpha_4_1 1.81931
electrons_alpha_5_1 2.3043
electrons_alpha_6_1 6.43025
electrons_alpha_7_1 1.00191
electrons_alpha_8_1 0.970741
electrons_alpha_9_1 0.843315
electrons_fraction_10_1 0.972645
electrons_fraction_11_1 0.976817
electrons_fraction_12_1 0.977799
electrons_fraction_13_1 0.983267
electrons_fraction_14_1 0.990161
electrons_fraction_15_1 0.983977
electrons_fraction_16_1 0.992249
electrons_fraction_17_1 0.984737
electrons_fraction_18_1 0.991393
electrons_fraction_19_1 0.989116
electrons_fraction_1_1 0.52195
electrons_fraction_20_1 0.979431
electrons_fraction_21_1 0.987546
electrons_fraction_22_1 0.980283
electrons_fraction_23_1 0.984569
electrons_fraction_24_1 0.983821
electrons_fraction_25_1 0.971952
electrons_fraction_26_1 0.966831
electrons_fraction_27_1 0.967921
electrons_fraction_28_1 0.954789
electrons_fraction_29_1 0.961761
electrons_fraction_2_1 0.916691
electrons_fraction_30_1 0.960095
electrons_fraction_31_1 0.941708
electrons_fraction_32_1 0.955757
electrons_fraction_33_1 0.919768
electrons_fraction_34_1 0.956995
electrons_fraction_35_1 0.0442077
electrons_fraction_36_1 0.885037
electrons_fraction_37_1 0.983072
electrons_fraction_38_1 0.987495
electrons_fraction_39_1 0.919649
electrons_fraction_3_1 0.934374
electrons_fraction_4_1 0.992957
electrons_fraction_5_1 0.994846
electrons_fraction_6_1 0.825323
