Barrel : [layer]
1 3 3 324.8 198.8 -0.00018043 0.0481436 -0.00318895 2.24246
1 3 4 333.5 333.5 -0.113357 36.808 -0.00669748 2.93996
1 4 0 129.3 146.7 -0.100709 13.0387 -0.00635484 2.60515
1 4 1 159.8 181.5 -9.70539e-05 0.0295092 -0.00579885 2.52359
1 4 2 194.5 207.5 -0.000342363 0.0687096 -0.00625385 2.60617
1 4 3 324.8 255.3 -5.15733e-05 0.012151 -0.0054205 2.43325
1 4 4 333.5 333.5 -0.0967539 31.4211 -0.00417084 2.11422
1 5 0 129.3 146.7 -0.0768534 9.95752 -0.00929032 2.97009
1 5 1 159.8 181.5 -0.000599007 0.0978214 -0.00817242 2.80609
1 5 2 194.5 207.5 -6.65217e-05 0.0127302 -0.00623461 2.45438
1 5 3 324.8 255.3 -2.86393e-05 0.00536204 -0.00457134 2.10925
1 5 4 333.5 333.5 -0.0733102 23.8072 -0.00345218 1.82353
1 6 0 129.3 146.3 -0.053579 6.93004 -0.0108169 3.14921
1 6 1 159.1 180.4 -8.29076e-05 0.0129897 -0.00854838 2.81733
1 6 2 193.2 205.9 -1.18299e-05 0.00168124 -0.00618824 2.39156
1 6 3 324.8 252.8 -5.89438e-06 0.000534494 -0.00442708 2.02894
1 6 4 333.5 333.5 -0.00595516 1.93286 -0.00285167 1.63067
1 7 0 129.3 146.7 -0.0485069 6.27386 -0.0110876 3.16054
1 7 1 159.8 181.5 -7.32105e-05 0.0113761 -0.0083908 2.76493
1 7 2 194.5 207.5 -6.71182e-06 0.000749648 -0.00604616 2.33938
1 7 3 324.8 255.3 -2.26723e-05 0.00385396 -0.0042705 1.97093
1 7 4 333.5 333.5 -0.0603022 19.5826 -0.00273823 1.57974
1 8 0 129.3 146.7 -0.0520651 6.73841 -0.0112304 3.1579
1 8 1 159.8 181.5 -0.000221668 0.0350521 -0.00830172 2.72826
1 8 2 194.5 207.5 -4.52739e-06 0.000352978 -0.00591154 2.29444
1 8 3 324.8 255.3 -1.64421e-05 0.00267038 -0.0042 1.9393
1 8 4 333.5 333.5 -0.0623344 20.2435 -0.00352251 1.76634
1 9 0 129.3 146.7 -0.0449785 5.81521 -0.0112581 3.14406
1 9 1 159.8 181.5 4.42742e-06 -0.0010802 -0.0082069 2.69645
1 9 2 194.5 207.5 -2.68588e-06 5.65033e-05 -0.00583462 2.26588
1 9 3 324.8 255.3 -2.09831e-05 0.00361532 -0.0041408 1.91442
1 9 4 333.5 333.5 -0.0528298 17.1559 -0.00339374 1.72369
1 10 0 129.3 146.7 -0.037407 4.8357 -0.0112581 3.12876
1 10 1 159.8 181.5 2.22148e-05 -0.00389242 -0.00812644 2.66935
1 10 2 194.5 207.5 -2.03747e-06 -1.69124e-05 -0.00577692 2.24291
1 10 3 324.8 255.3 -1.74735e-05 0.0029854 -0.00409854 1.89465
1 10 4 333.5 333.5 -0.0460206 14.9448 -0.00344795 1.72855
1 11 0 129.3 146.7 -0.0289558 3.74759 -0.0111106 3.09473
1 11 1 159.8 181.5 -0.000127506 0.0200964 -0.00806034 2.64725
1 11 2 194.5 207.5 -1.92795e-06 2.89857e-05 -0.00573077 2.22444
1 11 3 324.8 255.3 -1.33078e-05 0.00224236 -0.00406924 1.87967
1 11 4 333.5 333.5 -0.0355459 11.5432 -0.00349258 1.73245
1 12 0 129.3 146.7 -0.0273188 3.53242 -0.011318 3.11575
1 12 1 159.8 181.5 -1.00978e-05 0.00139453 -0.00801437 2.63111
1 12 2 194.5 207.5 -1.29395e-06 -1.23268e-05 -0.0057 2.21105
1 12 3 324.8 255.3 -1.58557e-05 0.00281994 -0.00404121 1.86685
1 12 4 333.5 333.5 -0.0263321 8.55035 -0.00340435 1.70426
1 13 0 129.3 146.7 -0.00814776 1.05369 -0.0115714 3.14633
1 13 1 159.8 181.5 -4.8666e-06 0.000813883 -0.00804023 2.6283
1 13 2 194.5 207.5 -2.35447e-06 0.000412444 -0.00571538 2.20634
1 13 3 324.8 255.3 -1.38488e-05 0.00264809 -0.00404874 1.86051
1 13 4 333.5 333.5 -0.0204184 6.63003 -0.00324284 1.65477
1 14 0 129.3 146.7 -0.0275604 3.57419 -0.0113641 3.09931
1 14 1 159.8 181.5 -0.000198692 0.036311 -0.00810919 2.62182
1 14 2 194.6 207.6 -0.000125595 0.0246301 -0.00584407 2.2107
1 14 3 324.8 255.4 5.56069e-07 8.12549e-05 -0.00421841 1.87321
1 14 4 333.5 333.7 -0.0104404 3.39341 -0.0029927 1.56017
