QC1RE1295	-1.295	.01	0.000	-.029302726574753878	0.0	0.0	0.0	0.0	0.0	
QC1RE1285	-1.285	.01	0.000	-.029275690548412576	0.0	0.0	0.0	0.0	0.0	
QC1RE1275	-1.275	.01	0.000	-.029195512469109956	0.0	0.0	0.0	0.0	0.0	
QC1RE1265	-1.265	.01	0.000	-.028957559150430308	0.0	0.0	0.0	0.0	0.0	
QC1RE1255	-1.255	.01	0.000	-.02827732792645534	0.0	0.0	0.0	0.0	0.0	
QC1RE1245	-1.245	.01	0.000	-.026527993139432483	0.0	0.0	0.0	0.0	0.0	
QC1RE1235	-1.235	.01	0.000	-.022833421181235013	0.0	0.0	0.0	0.0	0.0	
QC1RE1225	-1.225	.01	0.000	-.016939024299036397	0.0	0.0	0.0	0.0	0.0	
QC1RE1215	-1.215	.01	0.000	-.01021982725853841	0.0	0.0	0.0	0.0	0.0	
QC1RE1205	-1.205	.01	0.000	-.004895594457039969	0.0	0.0	0.0	0.0	0.0	
QC1RE1195	-1.195	.01	0.000	-.001927874331059086	0.0	0.0	0.0	0.0	0.0	
QC1RE1185	-1.185	.01	0.000	-.0006766673975975986	0.0	0.0	0.0	0.0	0.0	
QC1RE1175	-1.175	.01	0.000	-.00022902681597000127	0.0	0.0	0.0	0.0	0.0	
QC1RE1165	-1.165	.01	0.000	-7.866138067338103e-05	0.0	0.0	0.0	0.0	0.0	
QC1RE1155	-1.155	.01	0.000	-2.8270991599592664e-05	0.0	0.0	0.0	0.0	0.0	
QC1RE1145	-1.145	.01	0.000	-1.0833216779886752e-05	0.0	0.0	0.0	0.0	0.0	
QC1RE1135	-1.135	.01	0.000	-4.4636298966344005e-06	0.0	0.0	0.0	0.0	0.0	
QC1RE1125	-1.125	.01	0.000	-1.977613374811488e-06	0.0	0.0	0.0	0.0	0.0	
QC1RE1115	-1.115	.01	0.000	-9.372269699131926e-07	0.0	0.0	0.0	0.0	0.0	
QC1RE1105	-1.105	.01	0.000	-4.715286287980726e-07	0.0	0.0	0.0	0.0	0.0	
QC1RE1095	-1.095	.01	0.000	-2.4981371806538435e-07	0.0	0.0	0.0	0.0	0.0	
QC1RE1085	-1.085	.01	0.000	-1.382988370827732e-07	0.0	0.0	0.0	0.0	0.0	
QC1RE1075	-1.075	.01	0.000	-7.944550516631086e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1065	-1.065	.01	0.000	-4.705883188644526e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1055	-1.055	.01	0.000	-2.85808402555234e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1045	-1.045	.01	0.000	-1.7705192100805295e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1035	-1.035	.01	0.000	-1.1131039407953025e-08	0.0	0.0	0.0	0.0	0.0	
QC1RE1025	-1.025	.01	0.000	-7.0657448281402385e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1015	-1.015	.01	0.000	-4.503272218113129e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE1005	-1.005	.01	0.000	-2.862289515478498e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE995	-0.995	.01	0.000	-1.7980176440699023e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE985	-0.985	.01	0.000	-1.1011711690559674e-09	0.0	0.0	0.0	0.0	0.0	
QC1RE975	-0.975	.01	0.000	-6.420529241779331e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE965	-0.965	.01	0.000	-3.387896988776729e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE955	-0.955	.01	0.000	-1.3884059591177128e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE945	-0.945	.01	0.000	-7.992337063460836e-12	0.0	0.0	0.0	0.0	0.0	
QC1RE935	-0.935	.01	0.000	7.632309896829797e-11	0.0	0.0	0.0	0.0	0.0	
QC1RE925	-0.925	.01	0.000	1.2916175192691976e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE915	-0.915	.01	0.000	1.6066660764580807e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE905	-0.905	.01	0.000	1.777277725022449e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE895	-0.895	.01	0.000	1.8505750699243806e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE885	-0.885	.01	0.000	1.8589529246749146e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE875	-0.875	.01	0.000	1.824763159164404e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE865	-0.865	.01	0.000	1.7634533908169982e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE855	-0.855	.01	0.000	1.685694511864144e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE845	-0.845	.01	0.000	1.5988338633941862e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE835	-0.835	.01	0.000	1.5078970633365713e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE825	-0.825	.01	0.000	1.416284401269767e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE815	-0.815	.01	0.000	1.3262530277053541e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE805	-0.805	.01	0.000	1.239261312087141e-10	0.0	0.0	0.0	0.0	0.0	
QC1RE795	-0.795	.01	0.000	1.1562057656431133e-10	0.0	0.0	0.0	0.0	0.0	
