25   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.45075400E-01
26   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000      -0.33201500E-01
27   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000      -0.11480300E-01
28   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.10854500E-01
29   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.33189200E-01
30   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.55524000E-01
31   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.77245200E-01
32   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.84546400E-02
33   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.27762300E-01
34   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.47615500E-01
35   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.67468600E-01
36   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.87321700E-01
37   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.10662900    
38   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.37852500E-01
39   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.55229500E-01
40   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.73097300E-01
41   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.90965100E-01
42   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.10883300    
43   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.12621000    
44   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.65475300E-01
45   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.81272600E-01
46   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.97516000E-01
47   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.11375900    
48   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.13000300    
49   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.14580000    
50   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.85221900E-01
51   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.99702600E-01
52   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.11459200    
53   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.12948200    
54   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.14437200    
55   0.28574181E-05   0.70361731E-02   0.12438300E-03   0.33430400E-04   0.62831500E-08    20.879000       0.15926200    
