QC1RPE780 -.799307 .04 .00016417614051281393 -.008396622578873416 -2.313979056139812e-06 .0001080535349349628 0
QC1RPE740 -.759307 .04 6.260958009938733e-05 -.002172396068352668 -4.3927643740685813e-07 1.9158865957326047e-05 0
QC1RPE700 -.719307 .04 1.370439706606368e-05 -.00012045963624439728 3.991714206708857e-08 8.056476813895868e-07 0
QC1RPE660 -.679307 .04 3.532643153675777e-06 1.2420540102535546e-05 2.5518836438306492e-08 3.365241104184079e-07 0
QC1RPE620 -.639307 .04 1.1476490097245472e-06 1.1754906071934908e-05 1.0638884800964918e-08 1.654663254835099e-07 0
QC1RPE580 -.599307 .04 4.4668821601628116e-07 6.513256472098198e-06 4.617772880493871e-09 8.29396716281331e-08 0
QC1RPE540 -.559307 .04 1.985342582217613e-07 3.546753390371694e-06 2.171828299320096e-09 4.3926239276668746e-08 0
QC1RPE500 -.519307 .04 9.722721314444608e-08 2.0163562862088706e-06 1.0989757064496122e-09 2.472496750337447e-08 0
QC1RPE460 -.479307 .04 5.9365283284815825e-08 1.38190265822797e-06 6.836161708326736e-10 1.687583029395462e-08 0
QC1LPE500 0.479307 .04 -9.691965657045025e-08 2.0099785563927014e-06 7.913312067503145e-10 -1.7804643546224388e-08 0
QC1LPE540 0.519307 .04 -1.9790624499637606e-07 3.5355341851139146e-06 1.5638660893057017e-09 -3.1629813741016156e-08 0
QC1LPE580 0.559307 .04 -4.4527523045048683e-07 6.4926537747091435e-06 3.3251153975716913e-09 -5.972215664885442e-08 0
QC1LPE620 0.599307 .04 -1.1440187062524695e-06 1.171772250144936e-05 7.660730934877957e-09 -1.1914709966462986e-07 0
QC1LPE660 0.639307 .04 -3.5214685146144826e-06 1.238125219677415e-05 1.837531877583826e-08 -2.423201935640358e-07 0
QC1LPE700 0.679307 .04 -1.366104585042646e-05 -.00012007855824023892 2.87430711540365e-08 -5.80124699555864e-07 0
QC1LPE740 0.719307 .04 -6.24115027766404e-05 -.002165520246102679 -3.163089711106452e-07 -1.379564208068872e-05 0
QC1LPE780 0.759307 .04 -.00016365679230008275 -.008370058964072351 -1.6662240254326397e-06 -7.780593723441527e-05 0
QC1LPE820 0.799307 .04 -.00019366912178767897 -.009137030540312929 -1.8791003559501538e-06 -8.11226564471932e-05 0
QC1LPE860 0.839307 .04 -.00017874259276271783 -.007721962985797897 -1.6342037985299482e-06 -6.754088099475343e-05 0
QC1LPE900 0.879307 .04 -.00015828717728745814 -.006446115758179222 -1.418391799694665e-06 -5.6378503560056325e-05 0
QC1LPE940 0.919307 .04 -.0001391539980289694 -.005414994291582997 -1.2433484858494074e-06 -4.7387199034868745e-05 0
QC1LPE980 0.959307 .04 -.00012166706459658124 -.004575243075006165 -1.0992789271285816e-06 -4.008110516940457e-05 0
QC1LPE1020 0.999307 .04 -.00010395537719423681 -.003842049877311713 -9.711602236475094e-07 -3.396180674790349e-05 0
QC1LPE1060 1.039307 .04 -8.09315238423547e-05 -.002969808964408962 -7.907670276626833e-07 -2.7114974156938328e-05 0
QC1LPE1100 1.079307 .04 -4.814696308329575e-05 -.0015748123841369999 -4.18178152641969e-07 -1.3883963774829965e-05 0
QC1LPE1140 1.119307 .04 -3.177485099893736e-05 -.00048417553000956113 -6.171382104733661e-08 -3.1278748598487208e-06 0
QC1LE1190 1.168782 .04 -1.941085588547269e-06 .0017582493518898314 -7.802343038665025e-08 -4.0054734184551265e-15 .009303282437413681
QC1LE1230 1.208782 .04 2.395430245547016e-05 -.021697980251774846 9.628616384164284e-07 -2.6880538657488022e-15 .009303282437413681
QC1LE1270 1.248782 .04 .0001326975810136174 -.12019842772062267 5.333881481466026e-06 -2.8732997673353714e-15 .009303282437413681
QC1LE1310 1.288782 .04 .00015908609048950571 -.14410133028044422 6.394587946058527e-06 -1.983464749820486e-15 .009303282437413681
QC1LE1350 1.328782 .04 .00015849646195366537 -.14356724049217637 6.370887372888773e-06 -1.4073187792646751e-15 .009303282437413681
QC1LE1390 1.368782 .04 .0001582128309658644 -.1433103254939819 6.359486606862403e-06 -8.855833872543206e-16 .009303282437413681
QC1LE1430 1.408782 .04 .00015821283096586477 -.14331032549398223 6.359486606862418e-06 -2.960752213803627e-16 .009303282437413681
QC1LE1470 1.448782 .04 .0001584964619536665 -.14356724049217737 6.370887372888818e-06 4.101923846825711e-16 .009303282437413681
QC1LE1510 1.488782 .04 .00015908609048950756 -.14410133028044592 6.394587946058602e-06 1.5744146584797031e-15 .009303282437413681
QC1LE1550 1.528782 .04 .00013269758101362033 -.1201984277206253 5.3338814814661425e-06 3.580596311801711e-15 .009303282437413681
QC1LE1590 1.568782 .04 2.395430245547114e-05 -.02169798025177574 9.62861638416468e-07 4.230794902246372e-15 .009303282437413681
QC1LE1630 1.608782 .04 -1.9410855885552603e-06 .00175824935189707 -7.802343038697146e-08 1.1067641217867082e-14 .009303282437413681
QC2LE2340 2.317664 .04 0 0 0 0 -.005711452529264049
QC2LE2380 2.357664 .04 0 0 0 0 -.005711452529264049
QC2LE2420 2.397664 .04 1.112172107469145e-10 .043348970023981366 -1.1157016067731506e-06 0 -.005711452529264049
QC2LE2460 2.437664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2500 2.477664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2540 2.517664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2580 2.557664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2620 2.597664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2660 2.637664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2700 2.677664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2740 2.717664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2780 2.757664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2820 2.797664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2860 2.837664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2900 2.877664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2940 2.917664 .04 1.1121721074691453e-10 .04334897002398138 -1.1157016067731508e-06 0 -.005711452529264049
QC2LE2980 2.957664 .04 1.112172107469145e-10 .043348970023981366 -1.1157016067731506e-06 0 -.005711452529264049
QC2LE3020 2.997664 .04 0 0 0 0 -.005711452529264049
QC2LE3060 3.037664 .04 0 0 0 0 -.005711452529264049
